Date,Benchmark Eurostoxx50,Benchmark Stoxx600
2010-08-23,2660.840087890625,253.75999450683597
2010-08-24,2614.5400390625,249.4499969482422
2010-08-25,2587.39990234375,247.5399932861328
2010-08-26,2606.889892578125,249.6499938964844
2010-08-27,2630.35009765625,251.2400054931641
2010-08-30,2616.570068359375,251.16000366210935
2010-08-31,2622.949951171875,251.30999755859372
2010-09-01,2715.27001953125,258.19000244140625
2010-09-02,2715.18994140625,258.17999267578125
2010-09-03,2746.22998046875,260.3999938964844
2010-09-06,2753.60009765625,260.94000244140625
2010-09-07,2727.159912109375,259.760009765625
2010-09-08,2752.889892578125,262.3299865722656
2010-09-09,2782.429931640625,265.0899963378906
2010-09-10,2780.39990234375,264.70001220703125
2010-09-13,2805.06005859375,266.45001220703125
2010-09-14,2806.469970703125,266.3999938964844
2010-09-15,2794.360107421875,265.5400085449219
2010-09-16,2784.610107421875,263.4700012207031
2010-09-17,2757.3701171875,262.8599853515625
2010-09-20,2802.669921875,266.2200012207031
2010-09-21,2794.550048828125,265.010009765625
2010-09-22,2752.77001953125,261.19000244140625
2010-09-23,2738.610107421875,261.07000732421875
2010-09-24,2792.75,263.9700012207031
2010-09-27,2776.330078125,262.9200134277344
2010-09-28,2774.6201171875,262.3599853515625
2010-09-29,2752.7099609375,261.0199890136719
2010-09-30,2747.89990234375,259.7200012207031
2010-10-01,2732.909912109375,259.0899963378906
2010-10-04,2701.02001953125,257.739990234375
2010-10-05,2758.56005859375,261.17999267578125
2010-10-06,2780.0,262.510009765625
2010-10-07,2786.8798828125,262.3099975585937
2010-10-08,2785.429931640625,262.2699890136719
2010-10-11,2789.719970703125,263.20001220703125
2010-10-12,2775.75,262.4800109863281
2010-10-13,2840.550048828125,266.25
2010-10-14,2836.110107421875,265.67999267578125
2010-10-15,2841.64990234375,265.8299865722656
2010-10-18,2850.719970703125,266.6400146484375
2010-10-19,2837.330078125,265.239990234375
2010-10-20,2851.52001953125,266.1300048828125
2010-10-21,2882.2900390625,267.6199951171875
2010-10-22,2873.739990234375,266.75
2010-10-25,2871.47998046875,267.4200134277344
2010-10-26,2856.31005859375,266.9200134277344
2010-10-27,2829.419921875,264.92999267578125
2010-10-28,2845.530029296875,265.8999938964844
2010-10-29,2844.989990234375,265.9599914550781
2010-11-01,2836.72998046875,266.3999938964844
2010-11-02,2861.010009765625,267.5
2010-11-03,2830.429931640625,266.510009765625
2010-11-04,2884.2099609375,270.8299865722656
2010-11-05,2875.93994140625,271.9700012207031
2010-11-08,2867.9599609375,271.9100036621094
2010-11-09,2890.639892578125,273.4599914550781
2010-11-10,2845.929931640625,271.4800109863281
2010-11-11,2831.219970703125,271.3900146484375
2010-11-12,2822.429931640625,270.17999267578125
2010-11-15,2848.449951171875,272.3599853515625
2010-11-16,2781.77001953125,265.9800109863281
2010-11-17,2802.699951171875,267.3099975585937
2010-11-18,2855.22998046875,271.1499938964844
2010-11-19,2845.75,269.5
2010-11-22,2811.429931640625,267.739990234375
2010-11-23,2739.3701171875,263.6199951171875
2010-11-24,2758.02001953125,266.2900085449219
2010-11-25,2765.050048828125,267.7200012207031
2010-11-26,2736.9599609375,266.6000061035156
2010-11-29,2669.9599609375,262.1600036621094
2010-11-30,2650.989990234375,261.8299865722656
2010-12-01,2721.8701171875,267.1099853515625
2010-12-02,2781.389892578125,271.6099853515625
2010-12-03,2782.389892578125,270.94000244140625
2010-12-06,2769.9599609375,271.3800048828125
2010-12-07,2802.739990234375,273.9100036621094
2010-12-08,2818.949951171875,274.9800109863281
2010-12-09,2840.7099609375,275.92999267578125
2010-12-10,2839.530029296875,276.19000244140625
2010-12-13,2855.3701171875,276.989990234375
2010-12-14,2861.669921875,277.6499938964844
2010-12-15,2841.989990234375,276.5299987792969
2010-12-16,2845.780029296875,277.5899963378906
2010-12-17,2821.77001953125,276.4200134277344
2010-12-20,2839.219970703125,278.3800048828125
2010-12-21,2876.989990234375,281.1099853515625
2010-12-22,2869.6298828125,281.45001220703125
2010-12-23,2864.52001953125,281.760009765625
2010-12-27,2826.510009765625,279.17999267578125
2010-12-28,2824.300048828125,279.7900085449219
2010-12-29,2841.22998046875,280.6300048828125
2010-12-30,2807.0400390625,277.0199890136719
2010-12-31,2807.0400390625,277.0199890136719
2011-01-03,2839.429931640625,278.0199890136719
2011-01-04,2844.169921875,280.3800048828125
2011-01-05,2833.739990234375,280.4800109863281
2011-01-06,2836.22998046875,281.489990234375
2011-01-07,2808.25,281.0199890136719
2011-01-10,2760.8798828125,278.4800109863281
2011-01-11,2796.60009765625,281.9800109863281
2011-01-12,2879.110107421875,285.7900085449219
2011-01-13,2915.6201171875,284.0400085449219
2011-01-14,2920.39990234375,283.7699890136719
2011-01-17,2910.6298828125,284.0599975585937
2011-01-18,2945.6201171875,286.70001220703125
2011-01-19,2923.760009765625,282.7200012207031
2011-01-20,2927.419921875,279.3900146484375
2011-01-21,2970.56005859375,281.260009765625
2011-01-24,2979.06005859375,281.989990234375
2011-01-25,2957.780029296875,280.1000061035156
2011-01-26,2967.780029296875,282.4700012207031
2011-01-27,2989.75,282.8800048828125
2011-01-28,2954.1298828125,280.45001220703125
2011-01-31,2953.6298828125,280.04998779296875
2011-02-01,3006.81005859375,284.20001220703125
2011-02-02,3012.699951171875,284.5899963378906
2011-02-03,2995.489990234375,285.0
2011-02-04,3003.18994140625,285.8999938964844
2011-02-07,3031.179931640625,288.739990234375
2011-02-08,3042.5,288.5599975585937
2011-02-09,3031.6201171875,287.3500061035156
2011-02-10,3025.679931640625,286.7799987792969
2011-02-11,3024.3701171875,287.989990234375
2011-02-14,3018.3798828125,289.1099853515625
2011-02-15,3030.4599609375,289.44000244140625
2011-02-16,3061.919921875,290.7200012207031
2011-02-17,3064.5400390625,291.1600036621094
2011-02-18,3068.0,291.0400085449219
2011-02-21,3012.340087890625,287.17999267578125
2011-02-22,2983.330078125,285.3800048828125
2011-02-23,2954.919921875,282.3800048828125
2011-02-24,2949.1298828125,280.5599975585937
2011-02-25,2985.02001953125,284.1199951171875
2011-02-28,3013.090087890625,286.4700012207031
2011-03-01,2983.27001953125,284.6300048828125
2011-03-02,2958.800048828125,282.760009765625
2011-03-03,2969.239990234375,283.5799865722656
2011-03-04,2949.179931640625,281.8999938964844
2011-03-07,2931.419921875,280.7200012207031
2011-03-08,2945.419921875,281.8099975585937
2011-03-09,2935.110107421875,281.1700134277344
2011-03-10,2909.72998046875,277.8800048828125
2011-03-11,2883.840087890625,275.4200134277344
2011-03-14,2852.110107421875,272.510009765625
2011-03-15,2784.199951171875,266.32000732421875
2011-03-16,2721.239990234375,262.17999267578125
2011-03-17,2786.159912109375,267.0799865722656
2011-03-18,2792.610107421875,267.6300048828125
2011-03-21,2860.81005859375,272.3299865722656
2011-03-22,2854.7900390625,271.79998779296875
2011-03-23,2866.22998046875,273.1099853515625
2011-03-24,2909.780029296875,275.7699890136719
2011-03-25,2911.330078125,276.0199890136719
2011-03-28,2914.760009765625,276.239990234375
2011-03-29,2910.929931640625,276.510009765625
2011-03-30,2936.43994140625,278.54998779296875
2011-03-31,2910.909912109375,275.8999938964844
2011-04-01,2962.919921875,280.0199890136719
2011-04-04,2955.840087890625,280.260009765625
2011-04-05,2950.9599609375,280.9100036621094
2011-04-06,2971.47998046875,281.57000732421875
2011-04-07,2963.68994140625,280.7799987792969
2011-04-08,2984.659912109375,281.67999267578125
2011-04-11,2974.580078125,280.989990234375
2011-04-12,2932.330078125,276.239990234375
2011-04-13,2949.97998046875,278.25
2011-04-14,2917.719970703125,277.010009765625
2011-04-15,2919.050048828125,277.7799987792969
2011-04-18,2847.9599609375,273.04998779296875
2011-04-19,2857.610107421875,274.4200134277344
2011-04-20,2921.429931640625,279.0599975585937
2011-04-21,2936.300048828125,280.4700012207031
2011-04-25,2936.300048828125,280.4700012207031
2011-04-26,2955.360107421875,281.2300109863281
2011-04-27,2977.590087890625,282.1199951171875
2011-04-28,3005.330078125,283.0400085449219
2011-04-29,3011.25,283.7799987792969
2011-05-02,3008.889892578125,283.92999267578125
2011-05-03,3000.389892578125,282.42999267578125
2011-05-04,2952.02001953125,278.5199890136719
2011-05-05,2926.5400390625,277.7900085449219
2011-05-06,2952.89990234375,281.3299865722656
2011-05-09,2902.39990234375,280.42999267578125
2011-05-10,2939.02001953125,282.9200134277344
2011-05-11,2942.429931640625,283.7300109863281
2011-05-12,2917.050048828125,281.79998779296875
2011-05-13,2894.60009765625,280.5
2011-05-16,2881.31005859375,280.1300048828125
2011-05-17,2849.60009765625,277.2799987792969
2011-05-18,2867.300048828125,278.1700134277344
2011-05-19,2890.60009765625,280.0
2011-05-20,2853.97998046875,279.6499938964844
2011-05-23,2794.260009765625,274.7799987792969
2011-05-24,2801.27001953125,275.3900146484375
2011-05-25,2816.840087890625,277.3699951171875
2011-05-26,2799.820068359375,277.1400146484375
2011-05-27,2819.39990234375,279.04998779296875
2011-05-30,2819.39990234375,279.04998779296875
2011-05-31,2819.39990234375,279.04998779296875
2011-06-01,2827.659912109375,278.3800048828125
2011-06-02,2827.659912109375,278.3800048828125
2011-06-03,2789.110107421875,273.6700134277344
2011-06-06,2765.330078125,272.1600036621094
2011-06-07,2774.5,271.8699951171875
2011-06-08,2752.06005859375,269.010009765625
2011-06-09,2778.1201171875,271.760009765625
2011-06-10,2732.5400390625,268.1300048828125
2011-06-13,2732.5400390625,268.1300048828125
2011-06-14,2779.93994140625,270.82000732421875
2011-06-15,2731.5,267.95001220703125
2011-06-16,2730.6201171875,266.7300109863281
2011-06-17,2770.1201171875,267.1700134277344
2011-06-20,2748.010009765625,265.760009765625
2011-06-21,2801.989990234375,269.5899963378906
2011-06-22,2795.070068359375,268.07000732421875
2011-06-23,2730.860107421875,264.3099975585937
2011-06-24,2715.8798828125,263.9800109863281
2011-06-27,2723.929931640625,264.010009765625
2011-06-28,2750.489990234375,265.2300109863281
2011-06-29,2802.550048828125,269.79998779296875
2011-06-30,2848.530029296875,272.8599853515625
2011-07-01,2875.669921875,274.9200134277344
2011-07-04,2870.18994140625,275.5400085449219
2011-07-05,2850.510009765625,275.6199951171875
2011-07-06,2832.6298828125,274.7900085449219
2011-07-07,2844.510009765625,275.92999267578125
2011-07-08,2790.090087890625,273.760009765625
2011-07-11,2709.139892578125,269.8999938964844
2011-07-12,2693.530029296875,268.1600036621094
2011-07-13,2715.050048828125,269.94000244140625
2011-07-14,2631.97998046875,267.67999267578125
2011-07-15,2675.3798828125,266.9100036621094
2011-07-18,2622.360107421875,262.1000061035156
2011-07-19,2631.97998046875,264.2799987792969
2011-07-20,2705.75,267.7300109863281
2011-07-21,2631.97998046875,270.4800109863281
2011-07-22,2772.60009765625,272.0199890136719
2011-07-25,2742.699951171875,271.2799987792969
2011-07-26,2739.64990234375,270.0799865722656
2011-07-27,2693.7099609375,267.04998779296875
2011-07-28,2692.760009765625,267.0799865722656
2011-07-29,2670.3701171875,265.25
2011-08-01,2670.3701171875,265.25
2011-08-02,2544.889892578125,256.9800109863281
2011-08-03,2497.830078125,251.9499969482422
2011-08-04,2412.2900390625,243.16000366210935
2011-08-05,2375.14990234375,238.8800048828125
2011-08-08,2286.909912109375,228.97999572753903
2011-08-09,2294.239990234375,232.1999969482422
2011-08-10,2153.77001953125,223.5
2011-08-11,2215.449951171875,230.57000732421875
2011-08-12,2307.330078125,237.4900054931641
2011-08-15,2324.47998046875,237.8500061035156
2011-08-16,2323.669921875,237.55999755859372
2011-08-17,2331.1201171875,238.0500030517578
2011-08-18,2206.610107421875,226.6999969482422
2011-08-19,2159.070068359375,223.1300048828125
2011-08-22,2183.389892578125,224.8999938964844
2011-08-23,2199.97998046875,226.6300048828125
2011-08-24,2238.699951171875,229.7899932861328
2011-08-25,2216.699951171875,227.07000732421875
2011-08-26,2190.43994140625,225.5200042724609
2011-08-29,2239.300048828125,228.27999877929688
2011-08-30,2239.139892578125,230.63999938964844
2011-08-31,2302.080078125,237.42999267578125
2011-09-01,2305.75,238.92999267578125
2011-09-02,2220.719970703125,233.1100006103516
2011-09-05,2107.27001953125,223.4499969482422
2011-09-06,2080.10009765625,221.97999572753903
2011-09-07,2151.159912109375,228.83999633789065
2011-09-08,2163.39990234375,230.47000122070312
2011-09-09,2073.669921875,224.58999633789065
2011-09-12,1995.010009765625,218.92999267578125
2011-09-13,2036.6400146484373,220.8699951171875
2011-09-14,2083.3798828125,224.1699981689453
2011-09-15,2155.6201171875,228.69000244140625
2011-09-16,2159.280029296875,230.16000366210935
2011-09-19,2096.10009765625,224.9600067138672
2011-09-20,2140.409912109375,229.1000061035156
2011-09-21,2098.489990234375,225.3300018310547
2011-09-22,1995.75,214.88999938964844
2011-09-23,2026.030029296875,216.19000244140625
2011-09-26,2083.35009765625,220.27999877929688
2011-09-27,2194.030029296875,229.91000366210935
2011-09-28,2176.639892578125,227.38999938964844
2011-09-29,2212.43994140625,228.8999938964844
2011-09-30,2179.659912109375,226.17999267578125
2011-10-03,2138.239990234375,223.6199951171875
2011-10-04,2091.090087890625,217.4600067138672
2011-10-05,2179.419921875,224.1499938964844
2011-10-06,2248.780029296875,230.2700042724609
2011-10-07,2269.18994140625,231.9900054931641
2011-10-10,2320.800048828125,235.94000244140625
2011-10-11,2315.969970703125,235.27999877929688
2011-10-12,2372.14990234375,239.16000366210935
2011-10-13,2332.52001953125,236.52999877929688
2011-10-14,2355.47998046875,238.50999450683597
2011-10-17,2315.889892578125,236.22000122070312
2011-10-18,2306.81005859375,235.3300018310547
2011-10-19,2330.080078125,236.7100067138672
2011-10-20,2271.77001953125,233.07000732421875
2011-10-21,2337.510009765625,238.92999267578125
2011-10-24,2369.070068359375,242.02999877929688
2011-10-25,2343.9599609375,240.2899932861328
2011-10-26,2335.06005859375,240.8000030517578
2011-10-27,2476.919921875,249.4199981689453
2011-10-28,2462.360107421875,249.0
2011-10-31,2385.219970703125,243.47999572753903
2011-11-01,2259.72998046875,235.05999755859372
2011-11-02,2291.889892578125,237.22000122070312
2011-11-03,2347.93994140625,242.1999969482422
2011-11-04,2291.469970703125,239.75999450683597
2011-11-07,2275.919921875,238.44000244140625
2011-11-08,2303.199951171875,240.5
2011-11-09,2249.389892578125,236.33999633789065
2011-11-10,2254.919921875,235.3500061035156
2011-11-11,2324.81005859375,240.97999572753903
2011-11-14,2288.320068359375,238.47000122070312
2011-11-15,2254.0,237.02999877929688
2011-11-16,2267.9599609375,237.0399932861328
2011-11-17,2242.780029296875,233.97000122070312
2011-11-18,2236.679931640625,232.1699981689453
2011-11-21,2160.280029296875,224.75999450683597
2011-11-22,2136.81005859375,223.2700042724609
2011-11-23,2096.7900390625,220.30999755859372
2011-11-24,2096.7900390625,220.30999755859372
2011-11-25,2111.260009765625,221.5399932861328
2011-11-28,2221.760009765625,229.8500061035156
2011-11-29,2234.169921875,231.67999267578125
2011-11-30,2330.429931640625,240.0800018310547
2011-12-01,2313.840087890625,238.4900054931641
2011-12-02,2342.5,240.72999572753903
2011-12-05,2369.389892578125,242.75
2011-12-06,2356.7099609375,241.9199981689453
2011-12-07,2344.919921875,241.44000244140625
2011-12-08,2288.050048828125,237.7100067138672
2011-12-09,2342.590087890625,240.50999450683597
2011-12-12,2269.4599609375,236.0500030517578
2011-12-13,2260.97998046875,237.3000030517578
2011-12-14,2205.909912109375,232.44000244140625
2011-12-15,2224.889892578125,234.72999572753903
2011-12-16,2202.719970703125,233.7100067138672
2011-12-19,2202.949951171875,233.75
2011-12-20,2262.389892578125,238.50999450683597
2011-12-21,2244.35009765625,237.2899932861328
2011-12-22,2273.02001953125,239.77999877929688
2011-12-23,2290.3701171875,241.8600006103516
2011-12-27,2290.31005859375,241.91000366210935
2011-12-28,2255.030029296875,240.1999969482422
2011-12-29,2292.280029296875,242.4600067138672
2011-12-30,2316.550048828125,244.5399932861328
2012-01-02,2316.550048828125,244.5399932861328
2012-01-03,2389.909912109375,251.05999755859372
2012-01-04,2349.889892578125,249.6199951171875
2012-01-05,2315.75,247.38999938964844
2012-01-06,2298.64990234375,247.52999877929688
2012-01-09,2286.449951171875,246.4199981689453
2012-01-10,2347.469970703125,250.82000732421875
2012-01-11,2339.510009765625,249.92999267578125
2012-01-12,2345.85009765625,249.5
2012-01-13,2338.010009765625,249.17999267578125
2012-01-16,2361.56005859375,251.1199951171875
2012-01-17,2396.6298828125,253.2700042724609
2012-01-18,2390.639892578125,253.47999572753903
2012-01-19,2435.0400390625,256.57000732421875
2012-01-20,2426.9599609375,255.8500061035156
2012-01-23,2441.43994140625,257.010009765625
2012-01-24,2432.070068359375,256.0400085449219
2012-01-25,2421.1201171875,254.9499969482422
2012-01-26,2460.39990234375,257.8599853515625
2012-01-27,2436.6201171875,255.3999938964844
2012-01-30,2404.6201171875,252.5200042724609
2012-01-31,2416.659912109375,254.41000366210935
2012-02-01,2470.7900390625,259.510009765625
2012-02-02,2478.14990234375,260.1099853515625
2012-02-03,2515.14990234375,264.6000061035156
2012-02-06,2507.889892578125,264.2699890136719
2012-02-07,2514.1201171875,263.54998779296875
2012-02-08,2512.919921875,263.010009765625
2012-02-09,2522.340087890625,263.6400146484375
2012-02-10,2480.760009765625,261.239990234375
2012-02-13,2491.5400390625,263.1700134277344
2012-02-14,2488.2900390625,262.5599975585937
2012-02-15,2493.9599609375,264.1600036621094
2012-02-16,2489.35009765625,264.3099975585937
2012-02-17,2520.31005859375,265.92999267578125
2012-02-20,2520.31005859375,265.92999267578125
2012-02-21,2541.60009765625,266.7799987792969
2012-02-22,2519.0,264.5899963378906
2012-02-23,2508.080078125,264.0799865722656
2012-02-24,2523.68994140625,264.7699890136719
2012-02-27,2513.06005859375,263.8599853515625
2012-02-28,2519.719970703125,264.3299865722656
2012-02-29,2512.110107421875,264.32000732421875
2012-03-01,2548.659912109375,267.0599975585937
2012-03-02,2546.159912109375,267.2099914550781
2012-03-05,2529.860107421875,265.5599975585937
2012-03-06,2443.52001953125,258.4599914550781
2012-03-07,2460.77001953125,260.1099853515625
2012-03-08,2514.219970703125,264.1600036621094
2012-03-09,2515.949951171875,265.44000244140625
2012-03-12,2514.969970703125,264.8699951171875
2012-03-13,2556.820068359375,269.5599975585937
2012-03-14,2574.7900390625,270.2699890136719
2012-03-15,2593.969970703125,270.9800109863281
2012-03-16,2608.300048828125,272.3999938964844
2012-03-19,2608.419921875,272.07000732421875
2012-03-20,2576.610107421875,268.9700012207031
2012-03-21,2567.580078125,268.6700134277344
2012-03-22,2530.219970703125,265.489990234375
2012-03-23,2525.429931640625,265.6499938964844
2012-03-26,2539.8701171875,268.1199951171875
2012-03-27,2525.2099609375,266.9200134277344
2012-03-28,2496.679931640625,264.1000061035156
2012-03-29,2452.739990234375,260.739990234375
2012-03-30,2477.280029296875,263.32000732421875
2012-04-02,2501.179931640625,267.1600036621094
2012-04-03,2458.97998046875,264.2900085449219
2012-04-04,2398.4599609375,258.760009765625
2012-04-05,2392.5400390625,259.07000732421875
2012-04-09,2392.5400390625,259.07000732421875
2012-04-10,2321.530029296875,252.57000732421875
2012-04-11,2341.360107421875,254.42999267578125
2012-04-12,2352.239990234375,257.3599853515625
2012-04-13,2291.510009765625,253.3999938964844
2012-04-16,2301.18994140625,254.25999450683597
2012-04-17,2367.050048828125,259.45001220703125
2012-04-18,2327.840087890625,257.7099914550781
2012-04-19,2284.669921875,256.510009765625
2012-04-20,2311.27001953125,257.7900085449219
2012-04-23,2244.830078125,251.75
2012-04-24,2284.080078125,254.3699951171875
2012-04-25,2322.909912109375,256.9599914550781
2012-04-26,2322.68994140625,257.20001220703125
2012-04-27,2344.02001953125,259.1199951171875
2012-04-30,2306.429931640625,257.2799987792969
2012-05-01,2306.429931640625,257.2799987792969
2012-05-02,2290.31005859375,257.3900146484375
2012-05-03,2287.10009765625,257.5299987792969
2012-05-04,2248.340087890625,253.0
2012-05-07,2283.090087890625,254.8300018310547
2012-05-08,2236.110107421875,250.5800018310547
2012-05-09,2225.6298828125,249.72999572753903
2012-05-10,2247.3798828125,251.1000061035156
2012-05-11,2254.5400390625,251.97000122070312
2012-05-14,2201.949951171875,247.42999267578125
2012-05-15,2178.669921875,245.75999450683597
2012-05-16,2175.340087890625,244.3999938964844
2012-05-17,2175.340087890625,244.3999938964844
2012-05-18,2144.68994140625,238.8800048828125
2012-05-21,2150.159912109375,240.1699981689453
2012-05-22,2192.85009765625,244.75999450683597
2012-05-23,2134.050048828125,239.50999450683597
2012-05-24,2156.52001953125,241.91000366210935
2012-05-25,2161.8701171875,242.4900054931641
2012-05-28,2161.8701171875,242.4900054931641
2012-05-29,2160.31005859375,244.3000030517578
2012-05-30,2116.179931640625,240.55999755859372
2012-05-31,2118.93994140625,239.72999572753903
2012-06-01,2068.659912109375,235.08999633789065
2012-06-04,2078.9599609375,233.8699951171875
2012-06-05,2087.31005859375,234.58999633789065
2012-06-06,2137.72998046875,239.9499969482422
2012-06-07,2143.080078125,242.63999938964844
2012-06-08,2143.89990234375,241.92999267578125
2012-06-11,2137.699951171875,241.9199981689453
2012-06-12,2143.3798828125,243.44000244140625
2012-06-13,2143.5,242.55999755859372
2012-06-14,2148.2099609375,241.83999633789065
2012-06-15,2181.22998046875,244.2100067138672
2012-06-18,2155.639892578125,244.3600006103516
2012-06-19,2198.010009765625,248.2700042724609
2012-06-20,2207.489990234375,249.6699981689453
2012-06-21,2199.419921875,248.3999938964844
2012-06-22,2186.81005859375,246.5800018310547
2012-06-25,2130.7099609375,242.82000732421875
2012-06-26,2127.949951171875,242.58999633789065
2012-06-27,2165.610107421875,245.8699951171875
2012-06-28,2157.6201171875,244.6699981689453
2012-06-29,2264.719970703125,251.1699981689453
2012-07-02,2292.080078125,254.82000732421875
2012-07-03,2320.429931640625,257.3900146484375
2012-07-04,2312.409912109375,257.3299865722656
2012-07-05,2284.919921875,256.92999267578125
2012-07-06,2235.510009765625,254.3999938964844
2012-07-09,2227.909912109375,253.4600067138672
2012-07-10,2241.85009765625,255.6000061035156
2012-07-11,2246.22998046875,255.58999633789065
2012-07-12,2228.010009765625,252.88999938964844
2012-07-13,2259.090087890625,256.260009765625
2012-07-16,2251.9599609375,256.7300109863281
2012-07-17,2250.75,256.0899963378906
2012-07-18,2284.699951171875,258.92999267578125
2012-07-19,2302.449951171875,261.8599853515625
2012-07-20,2237.330078125,258.1700134277344
2012-07-23,2179.31005859375,251.75
2012-07-24,2151.5400390625,250.57000732421875
2012-07-25,2159.090087890625,250.38999938964844
2012-07-26,2251.050048828125,256.5799865722656
2012-07-27,2301.22998046875,259.8099975585937
2012-07-30,2340.31005859375,263.94000244140625
2012-07-31,2325.719970703125,261.3800048828125
2012-08-01,2325.719970703125,261.3800048828125
2012-08-02,2263.360107421875,259.2799987792969
2012-08-03,2372.580078125,265.5799865722656
2012-08-06,2399.320068359375,266.79998779296875
2012-08-07,2440.239990234375,268.79998779296875
2012-08-08,2432.280029296875,269.20001220703125
2012-08-09,2437.0400390625,270.2699890136719
2012-08-10,2423.219970703125,269.8800048828125
2012-08-13,2415.9599609375,268.7200012207031
2012-08-14,2432.2900390625,270.5400085449219
2012-08-15,2430.389892578125,270.3500061035156
2012-08-16,2456.530029296875,271.2200012207031
2012-08-17,2471.530029296875,272.8299865722656
2012-08-20,2466.320068359375,271.5
2012-08-21,2490.27001953125,272.5799865722656
2012-08-22,2452.72998046875,269.2699890136719
2012-08-23,2429.169921875,267.69000244140625
2012-08-24,2434.22998046875,268.0
2012-08-27,2461.820068359375,269.20001220703125
2012-08-28,2442.1201171875,267.32000732421875
2012-08-29,2434.22998046875,267.010009765625
2012-08-30,2403.800048828125,264.9700012207031
2012-08-31,2440.7099609375,266.2300109863281
2012-09-03,2463.169921875,268.4700012207031
2012-09-04,2436.5400390625,265.42999267578125
2012-09-05,2441.81005859375,265.489990234375
2012-09-06,2524.949951171875,271.6700134277344
2012-09-07,2538.60009765625,272.29998779296875
2012-09-10,2528.530029296875,271.69000244140625
2012-09-11,2557.64990234375,272.5799865722656
2012-09-12,2564.800048828125,272.9100036621094
2012-09-13,2543.219970703125,272.4200134277344
2012-09-14,2594.56005859375,275.95001220703125
2012-09-17,2583.570068359375,275.010009765625
2012-09-18,2553.39990234375,273.79998779296875
2012-09-19,2567.669921875,274.8999938964844
2012-09-20,2553.030029296875,274.5
2012-09-21,2577.080078125,275.7799987792969
2012-09-24,2557.889892578125,274.70001220703125
2012-09-25,2568.47998046875,275.7799987792969
2012-09-26,2498.52001953125,270.7200012207031
2012-09-27,2506.06005859375,271.6499938964844
2012-09-28,2454.260009765625,268.4800109863281
2012-10-01,2498.81005859375,272.3299865722656
2012-10-02,2493.590087890625,271.6199951171875
2012-10-03,2492.47998046875,271.3699951171875
2012-10-04,2485.75,271.3299865722656
2012-10-05,2531.2099609375,274.1099853515625
2012-10-08,2496.090087890625,271.42999267578125
2012-10-09,2472.22998046875,270.20001220703125
2012-10-10,2456.5400390625,268.7099914550781
2012-10-11,2487.080078125,270.8399963378906
2012-10-12,2469.090087890625,269.42999267578125
2012-10-15,2485.1201171875,270.79998779296875
2012-10-16,2547.89990234375,274.3800048828125
2012-10-17,2569.830078125,275.6600036621094
2012-10-18,2574.18994140625,276.17999267578125
2012-10-19,2542.239990234375,274.0799865722656
2012-10-22,2531.10009765625,272.95001220703125
2012-10-23,2477.919921875,268.3999938964844
2012-10-24,2490.580078125,269.5199890136719
2012-10-25,2483.429931640625,270.2300109863281
2012-10-26,2496.10009765625,270.510009765625
2012-10-29,2478.840087890625,269.4599914550781
2012-10-30,2515.989990234375,271.760009765625
2012-10-31,2503.639892578125,270.29998779296875
2012-11-01,2533.8701171875,273.70001220703125
2012-11-02,2547.14990234375,274.8500061035156
2012-11-05,2517.669921875,273.2099914550781
2012-11-06,2535.93994140625,274.739990234375
2012-11-07,2479.10009765625,271.0400085449219
2012-11-08,2479.1298828125,270.5799865722656
2012-11-09,2479.820068359375,270.2699890136719
2012-11-12,2473.52001953125,269.5299987792969
2012-11-13,2493.139892578125,270.6000061035156
2012-11-14,2472.840087890625,268.1400146484375
2012-11-15,2461.77001953125,265.5199890136719
2012-11-16,2427.320068359375,262.8599853515625
2012-11-19,2495.2099609375,268.5799865722656
2012-11-20,2509.6201171875,269.489990234375
2012-11-21,2519.679931640625,270.1099853515625
2012-11-22,2535.090087890625,271.70001220703125
2012-11-23,2557.030029296875,273.3299865722656
2012-11-26,2542.52001953125,272.0
2012-11-27,2543.449951171875,272.8599853515625
2012-11-28,2546.840087890625,273.1499938964844
2012-11-29,2581.68994140625,276.3099975585937
2012-11-30,2575.25,275.7799987792969
2012-12-03,2582.360107421875,276.1300048828125
2012-12-04,2590.830078125,276.239990234375
2012-12-05,2592.090087890625,276.9100036621094
2012-12-06,2603.409912109375,278.82000732421875
2012-12-07,2601.3701171875,279.1700134277344
2012-12-10,2596.02001953125,279.54998779296875
2012-12-11,2624.030029296875,280.489990234375
2012-12-12,2630.340087890625,280.6400146484375
2012-12-13,2627.659912109375,279.6300048828125
2012-12-14,2630.5400390625,279.3999938964844
2012-12-17,2628.010009765625,279.17999267578125
2012-12-18,2643.5,280.4599914550781
2012-12-19,2654.68994140625,281.6499938964844
2012-12-20,2658.300048828125,281.8099975585937
2012-12-21,2651.090087890625,280.95001220703125
2012-12-24,2651.090087890625,280.95001220703125
2012-12-26,2651.090087890625,280.95001220703125
2012-12-27,2659.949951171875,280.6000061035156
2012-12-28,2626.85009765625,278.7799987792969
2012-12-31,2626.85009765625,278.7799987792969
2013-01-02,2626.85009765625,278.7799987792969
2013-01-03,2701.219970703125,286.8299865722656
2013-01-04,2709.35009765625,287.8299865722656
2013-01-07,2695.56005859375,286.6300048828125
2013-01-08,2691.449951171875,286.25
2013-01-09,2706.389892578125,288.2200012207031
2013-01-10,2708.27001953125,287.44000244140625
